,retweets,favorites,cleaned_tweets,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,min_sin,min_cos,time_to_open,time_after_close,potus_status,vader_negative,vader_neutral,vader_positive,vader_compound,negative_word,positive_word,uncertainty_word,litigious_word,constraining_word,interesting_word,modal_strong_word,modal_neutral_word,modal_weak_word,string_count,word_count,unique_words_count
28344,1194,5924,i will be interviewed on foxandfriends at a m enjoy,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,0.9659258262890684,-0.25881904510252063,0.2079116908177593,0.9781476007338056,8879.0,0.0,0,0.0,0.703,0.297,0.6399,0,1,0,0,0,0,1,0,0,51,10,10
17442,21,43,time can realdonaldtrump please run for president,-1.0,-1.8369701987210294e-16,-0.9987165071710528,-0.05064916883871266,-1.0,-1.8369701987210294e-16,-0.9135454576426004,-0.4067366430758009,0.0,9680.0,0,0.0,0.73,0.27,0.3802,0,0,0,0,0,0,0,1,0,49,7,7
35271,20791,76556,the failing new york time pic twitter com shsxvykpbf,-1.0,-1.8369701987210294e-16,0.8486442574947509,0.5289640103269624,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.0,2754.0,1,0.473,0.527,0.0,-0.5562,1,0,0,0,0,0,0,0,0,52,9,9
10106,55,60,i just arrived in miami where i will be checking out construction of the brand new trump national doral always closely watch construction,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.20791169081775973,-0.9781476007338056,10863.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,2,0,0,137,23,23
20957,756,823,record low temperature and massive amount of snow where the hell is global warming,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,-0.5000000000000004,0.8660254037844384,0.6691306063588583,-0.7431448254773941,0.0,23025.0,0,0.33399999999999996,0.5489999999999999,0.11599999999999999,-0.6561,0,0,0,0,0,0,0,0,0,82,14,14
12395,22,17,just left trump golf link at ferry point ribbon cutting w mayorbloomberg jacknicklaus wa spectacular lot of people job,-0.8660254037844392,0.4999999999999993,-0.10116832198743204,-0.9948693233918952,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426008,0.0,0.0,0,0.075,0.925,0.0,-0.2003,0,1,0,0,0,0,0,0,0,118,19,19
43229,10313,39867,a great senator must return to washington steve ha my complete total endorsement,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.9659258262890684,-0.25881904510252063,0.7431448254773945,-0.6691306063588579,7676.0,0.0,1,0.0,0.732,0.268,0.7290000000000001,0,1,0,0,0,0,1,0,0,80,13,13
15712,13,13,danoh todayshow realdonaldtrump i like the trump sign,1.2246467991473532e-16,-1.0,0.485301962531081,-0.8743466161445821,0.9659258262890684,-0.25881904510252063,-0.8090169943749476,0.5877852522924729,5909.0,0.0,0,0.0,0.815,0.185,0.3612,0,0,0,0,0,0,0,0,0,53,8,8
6256,5,3,pizzaman in retrospect i agree with you,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.258819045102521,-0.9659258262890682,-0.3090169943749473,-0.9510565162951536,0.0,0.0,0,0.0,0.737,0.263,0.3612,0,0,0,0,0,0,0,0,0,39,7,7
29408,7287,19763,lindasuhler trump voter don t scare or back down our number are growing we re taking our country back trump maga,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,-0.8660254037844392,0.4999999999999993,-0.3090169943749473,-0.9510565162951536,0.0,16390.0,0,0.0,0.836,0.16399999999999998,0.5152,0,0,0,0,0,0,0,0,0,112,21,21
39911,17874,73205,the wall is making a very big difference even dems in area are happy,-0.8660254037844392,0.4999999999999993,-0.7907757369376986,-0.6121059825476627,0.9659258262890684,-0.25881904510252063,-0.9945218953682732,-0.10452846326765423,6334.0,0.0,1,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,68,14,14
14054,18,41,wwulffy allenwest sentedcruz realdonaldtrump proud to have you on our side thank you,0.8660254037844386,0.5000000000000001,-0.9680771188662044,-0.2506525322587205,-0.8660254037844385,-0.5000000000000004,0.7431448254773941,0.6691306063588582,0.0,502.0,0,0.0,0.753,0.247,0.7088,0,0,0,0,0,0,0,0,0,84,13,13
14114,25,25,disappointed the newyorkobserver article on agschneiderman did not bring up his dealing w shirley huntley,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.3090169943749475,-0.9510565162951536,0.0,0.0,0,0.154,0.846,0.0,-0.4767,1,0,0,0,0,0,0,0,0,105,15,15
39284,15156,64289,so nice that our country is now energy independent the usa is in better shape than ever before strongest military by far biggest economy no longer even close number one in energy maga kag,-1.0,-1.8369701987210294e-16,-0.4853019625310808,-0.8743466161445822,0.9659258262890684,-0.25881904510252063,-1.0,-1.8369701987210294e-16,6272.0,0.0,1,0.0,0.659,0.341,0.9182,0,2,0,0,0,0,0,0,0,187,34,34
31619,5985,42359,goodwill and friendship wa formed but only time will tell on trade,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.050649168838712635,0.7071067811865476,-0.7071067811865475,-0.8090169943749476,0.5877852522924729,0.0,0.0,1,0.0,0.8490000000000001,0.151,0.2382,0,0,0,0,0,0,1,0,0,66,12,12
42230,28470,135949,doe anyone ever notice how few quote from an actual person are given nowadays by the lamestream medium very seldom the unnamed or anonymous source are almost always fake news,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.25881904510252035,-0.9659258262890684,-0.9781476007338058,0.20791169081775854,0.0,0.0,1,0.109,0.8909999999999999,0.0,-0.5506,0,0,2,0,0,0,1,0,2,174,30,30
6400,18,35,thanks but they should get a life,0.8660254037844386,0.5000000000000001,0.485301962531081,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,2138.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,33,7,7
38540,17286,73964,if the democrat are going to defend the radical left squad and king elijah s baltimore fail it will be a long road to the good news for the dems is that they have the fake news medium in their pocket,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.40673664307580015,0.9135454576426008,12320.0,0.0,1,0.14400000000000002,0.795,0.061,-0.6114,2,1,0,0,0,0,1,0,0,199,41,41
36526,18094,85472,thanks james,0.5,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210294e-16,-0.9510565162951536,0.30901699437494723,0.0,10089.0,1,0.0,0.385,0.615,0.4926,0,0,0,0,0,0,0,0,0,12,2,2
18968,166,227,obamacare continues to increase insurance premium raise record deductible new congress must use every tool to defund,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,-0.9781476007338058,0.20791169081775854,0.0,0.0,0,0.0,0.8809999999999999,0.11900000000000001,0.3182,0,0,0,0,0,1,1,0,0,116,17,17
8361,838,889,pervert alert sexter anthony weiner will be running for mayor of new york city,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,0.5,0.8660254037844387,0.0,0.0,0,0.20199999999999999,0.674,0.124,-0.3382,0,0,0,0,0,0,1,0,0,78,14,14
2533,309,89,a drug free a rod is just an average baseball player yankee will soon move him down in the batting order should renegotiate his contract,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,-0.8090169943749473,-0.5877852522924732,0.0,0.0,0,0.0,0.883,0.11699999999999999,0.5106,1,0,0,1,0,0,1,1,0,136,25,25
17405,15,33,wolf grayson realdonaldtrump donald trump you better win,-1.0,-1.8369701987210294e-16,-0.9680771188662044,-0.2506525322587205,1.0,6.123233995736766e-17,0.5000000000000003,-0.8660254037844385,11080.0,0.0,0,0.0,0.573,0.42700000000000005,0.7717,0,2,0,0,0,0,0,0,0,56,8,8
3115,1798,2045,the democrat dropped all reference to god from their platform not good,-1.0,-1.8369701987210294e-16,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.9781476007338056,-0.20791169081775912,0.0,0.0,0,0.182,0.6759999999999999,0.142,-0.1526,1,1,0,0,0,0,0,0,0,70,12,12
32115,14660,60165,after year u s beef hit chinese market trade deal an exciting opportunity for agriculture,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.0,0.0,1,0.0,0.7,0.3,0.7184,0,2,0,0,0,0,0,0,0,89,15,15
31999,13233,61066,and did not want to rock the boat he didn t choke he colluded or obstructed and it did the dems and crooked hillary no good,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.9659258262890684,-0.25881904510252063,-0.8660254037844392,0.4999999999999993,5985.0,0.0,1,0.127,0.773,0.1,0.0572,2,1,0,0,0,0,0,0,0,123,26,26
26205,901,1852,wsj editorial board should review my debate statement re china and t p p and apologize china not part but will get their way in later,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0.9659258262890682,0.25881904510252096,-0.9135454576426004,-0.4067366430758009,13733.0,0.0,0,0.0,0.9540000000000001,0.046,0.0516,0,0,0,0,0,0,1,1,0,133,26,26
4389,2,1,thanks gary,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0,0.0,0.408,0.5920000000000001,0.4404,0,0,0,0,0,0,0,0,0,11,2,2
43066,30370,145552,and the best is yet to come,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,-0.25881904510252035,-0.9659258262890684,0.3090169943749475,-0.9510565162951536,0.0,0.0,1,0.0,0.5720000000000001,0.428,0.6696,0,1,0,0,0,0,1,0,0,27,7,7
33892,14986,82718,just spoke to justintrudeau to pay my highest respect and condolence to the family of the terrible humboldt team tragedy may god be with them all,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,1,0.253,0.605,0.14300000000000002,-0.6114,1,1,1,0,0,0,1,0,1,145,26,26
29690,18860,56256,sad to watch bernie sander abandon his revolution we welcome all voter who want to fix our rigged system and bring back our job,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,0.40673664307580015,0.9135454576426008,0.0,21896.0,0,0.267,0.597,0.135,-0.6369,1,0,0,0,0,0,0,0,0,127,24,24
1631,358,245,he ricksantorum want to decide what book people can read what movie they can see freespeech it doesn t work that way,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,-0.25881904510252035,-0.9659258262890684,0.10452846326765346,0.9945218953682732,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,2,0,116,22,22
4341,79,26,via wsj a new direction for america by mittromney,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,9,9
34199,9695,50535,on china barrier and tariff to come down for first time,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,-0.10452846326765304,-0.9945218953682734,10724.0,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,55,11,11
12754,12,9,officialmelb thomasaroberts are hosting trump missuniverse pageant in moscow they will be terrific,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,0.0,0.0,0,0.0,0.841,0.159,0.5255,0,0,0,0,0,0,1,0,0,98,13,13
34335,14864,71377,we will proudly be playing the national anthem and other wonderful music celebrating our country today at p m the white house with the united state marine band and the united state army chorus honoring america nfl no escaping to locker room,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7431448254773941,0.6691306063588582,12086.0,0.0,1,0.02,0.5920000000000001,0.38799999999999996,0.9688,0,1,0,0,0,0,1,0,0,240,42,42
38335,32495,148644,the democrat congresswoman have been spewing some of the most vile hateful and disgusting thing ever said by a politician in the house or senate yet they get a free pas and a big embrace from the democrat party horrible anti israel anti usa pro terrorist public,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,11358.0,0.0,1,0.23800000000000002,0.628,0.134,-0.8162,0,0,0,0,0,0,0,0,0,261,47,47
26040,834,1829,also tune in to the todayshow at am i will be on to discus the campaign my new ad and crippledamerica,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,-0.965925826289068,-0.2588190451025215,0.5877852522924732,-0.8090169943749473,0.0,5095.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,101,21,21
15989,9,20,trumpnewyork is nyc s only forbesinspector star aaanews diamond hotel w a star diamond restaurant,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,-0.7071067811865471,-0.7071067811865479,0.3090169943749474,0.9510565162951536,0.0,0.0,0,0.0,0.821,0.179,0.5859,0,0,0,0,0,0,0,0,0,97,15,15
3089,32,7,how doe it help to have record high labor day gas price for them in charlotte,-1.0,-1.8369701987210294e-16,0.72479278722912,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,0.8090169943749475,0.5877852522924731,0.0,0.0,0,0.0,0.8340000000000001,0.166,0.4574,0,0,0,0,0,0,0,0,0,77,16,16
2478,154,13,pathetic barackobama called unemployment a step in the right direction,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,0.258819045102521,-0.9659258262890682,-0.8090169943749476,0.5877852522924729,0.0,0.0,0,0.39799999999999996,0.602,0.0,-0.765,1,0,0,0,0,0,0,0,0,70,10,10
19035,17,60,killianzane i ll be the vp for realdonaldtrump when he is president you would be better than what we have now,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.8660254037844392,0.4999999999999993,0.5877852522924731,0.8090169943749475,0.0,14811.0,0,0.0,0.873,0.127,0.4926,0,1,0,0,0,0,0,1,0,109,21,21
18123,1190,1853,when you can t make them see the light make them feel the heat president ronald reagan,-0.8660254037844392,0.4999999999999993,-0.3943558551133187,0.9189578116202306,-0.7071067811865471,-0.7071067811865479,-0.9945218953682732,-0.10452846326765423,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,86,17,17
516,557,88,if only speech could create job then barackobama wouldn t have such a dismal economic record,-1.0,-1.8369701987210294e-16,0.9987165071710528,-0.050649168838712635,0.258819045102521,-0.9659258262890682,0.10452846326765346,0.9945218953682732,0.0,0.0,0,0.19899999999999998,0.6970000000000001,0.10400000000000001,-0.4404,1,0,1,0,0,0,0,0,1,92,16,16
5447,3,2,dalasner stay tuned,0.5,0.8660254037844387,0.9987165071710528,-0.050649168838712635,-0.7071067811865471,-0.7071067811865479,0.20791169081775973,-0.9781476007338056,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,3,3
17703,128,145,great news from ireland clare county council turned down massive windfarm near my hotel golf course in doonbeg pic twitter com osvvfgm m,-0.8660254037844392,0.4999999999999993,0.9680771188662044,-0.2506525322587204,0.258819045102521,-0.9659258262890682,0.5,0.8660254037844387,0.0,0.0,0,0.0,0.8059999999999999,0.19399999999999998,0.6249,0,1,0,0,0,0,0,0,0,136,23,23
38239,16253,65989,iran ha long been secretly enriching in total violation of the terrible billion dollar deal made by john kerry and the obama administration remember that deal wa to expire in a short number of year sanction will soon be increased substantially,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,0.7071067811865476,-0.7071067811865475,0.9945218953682732,0.10452846326765368,908.0,0.0,1,0.14300000000000002,0.787,0.07,-0.6689,1,0,0,0,0,0,1,0,0,243,41,41
3454,260,42,obamacare is a failure cost are rising much faster under obama than other president,-1.0,-1.8369701987210294e-16,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388,-0.9781476007338056,-0.2079116908177598,0.0,0.0,0,0.20199999999999999,0.7979999999999999,0.0,-0.5106,1,0,0,0,0,0,0,0,0,83,14,14
16279,179,171,buy at the point of maximum pessimism sell at the point of maximum optimism sir john templeton,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,0.5000000000000003,-0.8660254037844385,0.0,1.0,0.0,0.0,0,0.114,0.727,0.159,0.25,0,0,0,0,0,0,0,0,0,94,17,17
6369,1029,515,have confidence work hard and keep your focus on the small thing that matter while keeping the big picture in mind,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,0.059000000000000004,0.7559999999999999,0.185,0.4588,0,0,0,0,0,0,0,0,0,114,21,21
3843,161,75,mittromney scored last night on both substance and style,-0.8660254037844392,0.4999999999999993,-0.29936312297335776,-0.9541392564000488,0.258819045102521,-0.9659258262890682,-0.9510565162951536,-0.3090169943749476,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,56,9,9
14959,23,40,realdonaldtrump celebrity business man or politician who care you re damn good at all three,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871266,0.8660254037844387,-0.4999999999999998,0.10452846326765346,0.9945218953682732,5288.0,0.0,0,0.125,0.602,0.273,0.4939,0,1,0,0,0,0,0,0,0,91,15,15
12712,303,167,do your duty and a little more and the future will take care of itself andrew carnegie,-0.5000000000000004,0.8660254037844384,0.2012985200886601,0.9795299412524944,1.2246467991473532e-16,-1.0,-0.6691306063588579,-0.7431448254773945,0.0,0.0,0,0.0,0.8420000000000001,0.158,0.4939,0,0,0,0,0,0,1,0,0,86,17,17
19160,515,465,success is not final failure is not fatal it is the courage to continue that count winston churchill,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000488,0.9659258262890684,-0.25881904510252063,-0.9135454576426012,0.40673664307579976,6020.0,0.0,0,0.0,0.546,0.45399999999999996,0.9091,1,1,0,0,0,1,0,0,0,100,18,18
10634,564,282,don t ever think you ve done it all already or that you ve done your best that s a shortcut to undermining your own potential,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0.5000000000000003,-0.8660254037844385,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,0.094,0.7490000000000001,0.157,0.4019,1,1,0,0,0,0,1,0,0,125,26,26
10041,730,232,every penny of the billion going to africa a per obama will be stolen corruption is rampant,-0.4999999999999997,-0.8660254037844388,0.2012985200886601,0.9795299412524944,0.9659258262890682,0.25881904510252096,0.2079116908177593,0.9781476007338056,16027.0,0.0,0,0.162,0.838,0.0,-0.5411,2,0,0,0,0,0,1,0,0,91,17,17
32751,16262,82337,with jemele hill at the mike it is no wonder espn rating have tanked in fact tanked so badly it is the talk of the industry,-0.8660254037844392,0.4999999999999993,0.8978045395707416,-0.4403941515576344,0.9659258262890682,0.25881904510252096,-0.9510565162951536,-0.3090169943749476,13657.0,0.0,1,0.213,0.787,0.0,-0.7567,0,0,0,0,0,0,0,0,0,123,26,26
25031,575,1307,realdonaldtrump can t even think what the race would be without you in it,-1.0,-1.8369701987210294e-16,-0.8978045395707417,-0.44039415155763423,-0.8660254037844392,0.4999999999999993,0.40673664307580015,0.9135454576426008,0.0,14666.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,2,0,73,14,14
25040,1327,1997,joeoh seanhannity realdonaldtrump what happened to the pledge walker quits and slam trump loser proving pledge wa sham,-1.0,-1.8369701987210294e-16,-0.8978045395707417,-0.44039415155763423,-0.7071067811865477,0.7071067811865474,0.3090169943749475,-0.9510565162951536,0.0,19663.0,0,0.139,0.861,0.0,-0.5267,0,0,0,0,2,0,0,0,0,118,18,18
36044,16247,83096,brenda snipe in charge of voting in broward county florida wa just spotted wearing a beautiful dress with i voted sign on it just kidding she is a fine very honorable and highly respected voting tactician,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865,-0.7071067811865477,0.7071067811865474,-0.743144825477394,-0.6691306063588585,0.0,20328.0,1,0.0,0.687,0.313,0.9271,1,2,0,0,0,0,0,0,0,204,36,36
3447,50,25,the full video of my libertyu speech liberty s largest ever convocation crowd,-1.0,-1.8369701987210294e-16,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,77,13,13
21689,81,151,quote sometimes your best investment are the one you don t make donald trump realdonaldtrump,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.050649168838712635,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.104528463267653,20595.0,0.0,0,0.0,0.769,0.231,0.6369,0,1,1,0,0,0,1,0,1,92,15,15
2951,155,39,wind turbine are a scourge to community and wildlife they are environmental disaster,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,-0.25881904510252035,-0.9659258262890684,0.8090169943749475,0.5877852522924731,0.0,0.0,0,0.231,0.769,0.0,-0.5574,1,0,0,0,0,0,0,0,0,84,13,13
11067,24,13,in miami tracking trumpdoral s m renovation will be america s top resort pgatour just signed for yr ext,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.6691306063588581,0.7431448254773944,0.0,0.0,0,0.0,0.917,0.083,0.2023,0,0,0,0,0,0,1,0,0,103,19,19
9108,30,25,piersmorgan bob costa is one of the smartest people i ve interviewed cnn but you told me i wa the smartest by far,0.5000000000000003,-0.8660254037844385,-0.4853019625310808,-0.8743466161445822,-0.8660254037844392,0.4999999999999993,-0.7431448254773946,0.6691306063588578,0.0,17554.0,0,0.0,0.735,0.265,0.8516,0,0,0,0,0,0,0,0,0,113,23,23
30974,5471,23509,president elect donald j trump nominates elaine chao a secretary of the department of transportation,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,-0.965925826289068,-0.2588190451025215,-0.6691306063588579,-0.7431448254773945,0.0,5860.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,100,15,15
13160,2,0,kbetter thank you,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0.5000000000000003,-0.8660254037844385,-0.9781476007338058,0.20791169081775854,0.0,0.0,0,0.0,0.545,0.455,0.3612,0,0,0,0,0,0,0,0,0,17,3,3
20212,43,156,i will be on foxandfriends tomorrow morning at enjoy,0.5,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.0,18651.0,0,0.0,0.741,0.259,0.5411,0,1,0,0,0,0,1,0,0,52,9,9
12381,212,571,my beautiful daughter ivanka just had a healthy baby boy jared and ivanka are very proud,-0.8660254037844392,0.4999999999999993,0.29936312297335804,-0.9541392564000488,-0.5000000000000004,0.8660254037844384,-0.4067366430757998,-0.9135454576426012,0.0,23674.0,0,0.0,0.5579999999999999,0.442,0.883,0,1,0,0,0,0,0,0,0,88,16,16
35024,14867,81099,happy birthday to the leader of the democrat party maxine water,-0.8660254037844385,-0.5000000000000004,0.10116832198743228,-0.9948693233918952,0.7071067811865476,-0.7071067811865475,-0.3090169943749477,0.9510565162951536,0.0,0.0,1,0.0,0.574,0.426,0.7712,0,1,0,0,0,0,0,0,0,63,11,11
40241,28245,160160,happy veteran day,-0.5000000000000004,0.8660254037844384,0.7907757369376985,-0.6121059825476629,0.9659258262890684,-0.25881904510252063,-0.9510565162951536,-0.3090169943749476,6448.0,0.0,1,0.0,0.33399999999999996,0.6659999999999999,0.6114,0,1,0,0,0,0,0,0,0,17,3,3
19378,14,34,fionacarterr realdonaldtrump for president,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,-0.7071067811865477,0.7071067811865474,0.9510565162951536,0.30901699437494745,0.0,18726.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42,4,4
8262,13,11,despite firing stephenbaldwin in last night s all star celebrity apprenticenbc stephen had strong overall performance this season,0.8660254037844387,-0.4999999999999998,0.10116832198743228,-0.9948693233918952,-0.25881904510252035,-0.9659258262890684,-0.587785252292473,-0.8090169943749475,0.0,0.0,0,0.0,0.7609999999999999,0.239,0.6526,1,2,0,0,0,0,0,0,0,129,18,18
24001,672,1611,it s driving ariannahuff the money losing huffingtonpost post crazy that i am in their poll and they only write bad story about me,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998,-0.9945218953682732,-0.10452846326765423,2732.0,0.0,0,0.268,0.732,0.0,-0.8313,2,0,0,0,0,0,0,0,0,130,24,24
37997,21408,103271,long before they get to our southern border guatemala is getting ready to sign a safe third agreement the only one who won t do anything are the democrat in congress they must vote to get rid of the loophole and fix asylum if so border crisis will end quickly,1.2246467991473532e-16,-1.0,-0.29936312297335776,-0.9541392564000488,-0.8660254037844392,0.4999999999999993,0.8660254037844387,-0.4999999999999998,0.0,15639.0,1,0.07400000000000001,0.813,0.113,0.2924,1,0,0,0,0,0,2,0,0,259,50,50
11446,26,10,jaymiller realdonaldtrump jenconservative we need a strong minded potus in office before we enter into another war,-0.8660254037844385,-0.5000000000000004,-0.20129852008866028,0.9795299412524944,-0.8660254037844385,-0.5000000000000004,-0.9135454576426004,-0.4067366430758009,0.0,2519.0,0,0.149,0.725,0.126,-0.1531,0,1,0,0,0,0,0,0,0,114,17,17
9685,229,161,azdaniel realdonaldtrump a successful man is one who can lay a firm foundation with the brick others have thrown at him d brinkley,1.2246467991473532e-16,-1.0,0.7907757369376985,-0.6121059825476629,0.9659258262890684,-0.25881904510252063,0.5000000000000003,-0.8660254037844385,7499.0,0.0,0,0.0,0.868,0.132,0.5859,0,1,0,0,0,0,0,1,0,130,23,23
14143,52,102,i am at trump national doral in miami a the best golfer in the world start arriving for the world golf championship cadillac a big week,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,-0.965925826289068,-0.2588190451025215,0.9781476007338056,-0.20791169081775912,0.0,4644.0,0,0.0,0.772,0.228,0.7964,0,1,0,0,0,0,1,0,0,135,26,26
10114,91,88,eversharkie ihatethefactthat trumpcasinos serf sharkfinsoup and realdonaldtrump could be a hero and stop it you like shark,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.965925826289068,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,0.0,6032.0,0,0.077,0.6990000000000001,0.22399999999999998,0.636,1,0,1,0,0,0,0,0,1,122,17,17
4226,76,36,congratulation kevin gabriel on your amazing article if i were a journalist this would be the next watergate and i would be a star,-0.8660254037844392,0.4999999999999993,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0,0.0,0.741,0.259,0.8271,0,0,0,0,0,0,0,2,0,130,24,24
3514,311,63,threatening phone call from obama supporter are being made to the michigan gop office don t be intimidated,-0.8660254037844392,0.4999999999999993,0.39435585511331855,0.9189578116202306,0.7071067811865476,-0.7071067811865475,-0.5877852522924734,0.8090169943749473,0.0,0.0,0,0.142,0.625,0.233,0.2955,1,0,0,0,0,0,0,0,0,106,18,18
